tweet_id,name,timestamp,dog_stage,dog_breed,rating_ratio,retweet_count,favorite_count,text,jpg_url
739979191639244800,Nollie,2016-06-07 00:36:02,,Irish Water Spaniel,1.2,5580.0,19068.0,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg
739932936087216128,Rorie,2016-06-06 21:32:13,,Redbone,1.0,1019.0,3875.0,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg
739844404073074688,Simba,2016-06-06 15:40:26,,Toy Poodle,1.2,812.0,3633.0,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg
739606147276148736,Benji,2016-06-05 23:53:41,pupper,Blenheim Spaniel,0.9,1562.0,5163.0,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg
739485634323156992,Kyle,2016-06-05 15:54:48,,Walker Hound,0.6,2748.0,6810.0,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg
738885046782832640,Charles,2016-06-04 00:08:17,,American Staffordshire Terrier,1.1,1082.0,3597.0,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg
738537504001953792,Bayley,2016-06-03 01:07:16,puppo,Chow,1.1,1450.0,4859.0,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg
738166403467907072,Axel,2016-06-02 00:32:39,,Keeshond,1.2,3149.0,8352.0,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg
738156290900254721,Storkson,2016-06-01 23:52:28,,Pug,1.0,610.0,2386.0,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg
737826014890496000,Remy,2016-06-01 02:00:04,,Vizsla,1.0,1668.0,5028.0,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg
737800304142471168,Bella,2016-06-01 00:17:54,,Malamute,1.0,3280.0,9549.0,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg
736736130620620800,Chadrick,2016-05-29 01:49:16,,Schipperke,1.3,1621.0,4042.0,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg
736365877722001409,Rory,2016-05-28 01:18:00,pupper,Toy Poodle,1.1,1168.0,3800.0,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg
735991953473572864,Maxaroni,2016-05-27 00:32:10,,Cocker Spaniel,1.1,1075.0,3414.0,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg
735635087207878657,Dakota,2016-05-26 00:54:06,,Pug,1.1,2223.0,5877.0,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg
735256018284875776,Kellogg,2016-05-24 23:47:49,doggo,Staffordshire Bullterrier,0.8,830.0,3173.0,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg
735137028879360001,Buckley,2016-05-24 15:55:00,pupper,Walker Hound,0.9,919.0,2987.0,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg
734912297295085568,Jax,2016-05-24 01:02:00,,Maltese Dog,1.0,497.0,2628.0,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg
734776360183431168,Livvie,2016-05-23 16:01:50,,Siberian Husky,1.1,504.0,2396.0,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg
733828123016450049,Terry,2016-05-21 01:13:53,,Beagle,1.0,739.0,3409.0,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg
733822306246479872,Moose,2016-05-21 00:50:46,floofer,Lhasa,1.0,971.0,3508.0,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg
733460102733135873,Hermione,2016-05-20 00:51:30,,Chow,1.1,1183.0,3983.0,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg
732732193018155009,Ralpher,2016-05-18 00:39:02,,Staffordshire Bullterrier,1.2,504.0,2315.0,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg
732726085725589504,Aldrick,2016-05-18 00:14:46,,Pomeranian,1.1,835.0,3393.0,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg
732375214819057664,Kyle,2016-05-17 01:00:32,doggo,Basset,1.1,2361.0,7717.0,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg
732005617171337216,Larry,2016-05-16 00:31:53,,English Setter,1.1,5063.0,14155.0,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg
731285275100512256,Solomon,2016-05-14 00:49:30,,Pembroke,1.2,942.0,3337.0,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg
730573383004487680,Rooney,2016-05-12 01:40:42,pupper,American Staffordshire Terrier,1.0,2003.0,4638.0,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg
730427201120833536,Crystal,2016-05-11 15:59:50,,Eskimo Dog,1.1,977.0,3323.0,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg
730211855403241472,Ziva,2016-05-11 01:44:07,,Pug,1.1,998.0,3622.0,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg
729823566028484608,Stefan,2016-05-10 00:01:12,,Kelpie,1.3,1172.0,3782.0,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg
729463711119904772,Pupcasso,2016-05-09 00:11:16,,German Shepherd,1.3,2176.0,5502.0,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg
728986383096946689,Puff,2016-05-07 16:34:32,,Maltese Dog,1.1,769.0,2992.0,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg
728751179681943552,Flurpson,2016-05-07 00:59:55,,Saint Bernard,1.0,641.0,2629.0,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg
728409960103686147,Wallace,2016-05-06 02:24:02,,Saint Bernard,1.0,1886.0,4668.0,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg
728387165835677696,Enchilada,2016-05-06 00:53:27,,Collie,1.2,908.0,3538.0,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg
728046963732717569,Raymond,2016-05-05 02:21:37,,Newfoundland,1.1,1135.0,4081.0,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg
728015554473250816,Rueben,2016-05-05 00:16:48,pupper,Cocker Spaniel,1.1,1036.0,3928.0,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg
727685679342333952,Cilantro,2016-05-04 02:26:00,,Border Collie,1.2,603.0,2830.0,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg
727175381690781696,Karll,2016-05-02 16:38:15,,Flat-Coated Retriever,1.0,1303.0,3716.0,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg
726935089318363137,Sprout,2016-05-02 00:43:25,,Toy Poodle,1.2,2300.0,6545.0,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg
726887082820554753,Blitz,2016-05-01 21:32:40,,Soft-Coated Wheaten Terrier,1.0,1423.0,3657.0,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg
726828223124897792,Bloop,2016-05-01 17:38:46,,Miniature Pinscher,1.2,949.0,3405.0,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg
725842289046749185,Colby,2016-04-29 00:21:01,,Toy Poodle,1.2,2513.0,6762.0,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg
725786712245440512,Lillie,2016-04-28 20:40:11,pupper,Chow,1.1,1292.0,3972.0,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg
725729321944506368,Lola,2016-04-28 16:52:08,,Boxer,1.2,1668.0,4959.0,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg
724983749226668032,Fred,2016-04-26 15:29:30,,Golden Retriever,1.2,1224.0,3554.0,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg
724405726123311104,Ashleigh,2016-04-25 01:12:38,pupper,Golden Retriever,1.0,1570.0,5031.0,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg
724049859469295616,Kreggory,2016-04-24 01:38:33,,Border Collie,1.0,1681.0,4117.0,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg
724046343203856385,Sarge,2016-04-24 01:24:35,,Boxer,1.0,523.0,2533.0,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg
724004602748780546,Luther,2016-04-23 22:38:43,pupper,Pug,1.1,1449.0,3973.0,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg
723912936180330496,Sugar,2016-04-23 16:34:28,,Samoyed,1.2,1161.0,3708.0,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg
723688335806480385,Reginald,2016-04-23 01:41:59,,Chow,1.2,2750.0,7284.0,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg
723673163800948736,Ivar,2016-04-23 00:41:42,,Golden Retriever,1.0,838.0,2883.0,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg
723179728551723008,Jangle,2016-04-21 16:00:57,,Norwegian Elkhound,0.8,1759.0,5045.0,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg
722613351520608256,Schnitzel,2016-04-20 02:30:23,,Labrador Retriever,1.2,1544.0,4748.0,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg
721503162398597120,Panda,2016-04-17 00:58:53,,Pomeranian,1.1,1718.0,4384.0,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg
721001180231503872,Oliver,2016-04-15 15:44:11,pupper,Samoyed,1.1,577.0,2408.0,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg
720785406564900865,Archie,2016-04-15 01:26:47,,Chihuahua,1.2,725.0,2949.0,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg
720775346191278080,Berkeley,2016-04-15 00:46:48,,Newfoundland,1.0,614.0,2340.0,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg
720389942216527872,Ralphé,2016-04-13 23:15:21,,Pembroke,1.1,2350.0,6056.0,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg
720059472081784833,Charleson,2016-04-13 01:22:10,,Mexican Hairless,0.9,1054.0,3674.0,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg
720043174954147842,Neptune,2016-04-13 00:17:25,,Samoyed,1.1,1893.0,4709.0,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg
719551379208073216,Harnold,2016-04-11 15:43:12,,Malamute,1.0,1788.0,4810.0,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg
719367763014393856,Sid,2016-04-11 03:33:34,,Soft-Coated Wheaten Terrier,1.1,708.0,2672.0,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg
719339463458033665,Lucy,2016-04-11 01:41:07,,Golden Retriever,1.0,1159.0,4244.0,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg
719332531645071360,Pippa,2016-04-11 01:13:34,,Dandie Dinmont,1.1,897.0,3278.0,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg
718971898235854848,Sadie,2016-04-10 01:20:33,,Golden Retriever,1.0,1019.0,3300.0,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg
718939241951195136,Otis,2016-04-09 23:10:47,,Pembroke,1.2,1645.0,4991.0,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg
718613305783398402,Carper,2016-04-09 01:35:37,,Labrador Retriever,1.1,452.0,2326.0,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg
718460005985447936,Bowie,2016-04-08 15:26:28,,Boston Bull,0.9,496.0,2568.0,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg
718246886998687744,Alexanderson,2016-04-08 01:19:36,,Chihuahua,0.3,464.0,1818.0,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg
718234618122661888,Suki,2016-04-08 00:30:51,,Malamute,1.1,936.0,3685.0,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg
717841801130979328,Barclay,2016-04-06 22:29:56,,Brittany Spaniel,1.1,563.0,2338.0,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg
717421804990701568,Ebby,2016-04-05 18:41:02,,Miniature Pinscher,0.9,786.0,2995.0,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg
717047459982213120,Flávio,2016-04-04 17:53:31,,Golden Retriever,1.2,1811.0,5977.0,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg
717009362452090881,Smokey,2016-04-04 15:22:08,pupper,Siberian Husky,1.0,905.0,3081.0,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg
716802964044845056,Link,2016-04-04 01:41:58,,Malinois,1.0,1098.0,4091.0,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg
716791146589110272,Jennifur,2016-04-04 00:55:01,,Pomeranian,1.1,1493.0,7854.0,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg
716439118184652801,Bluebert,2016-04-03 01:36:11,,Siberian Husky,1.0,199.0,2275.0,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg
716285507865542656,Stephanus,2016-04-02 15:25:47,,Yorkshire Terrier,1.2,993.0,2648.0,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg
715928423106027520,Bubbles,2016-04-01 15:46:52,,Pug,1.1,831.0,3038.0,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg
715696743237730304,Toby,2016-04-01 00:26:15,,Staffordshire Bullterrier,1.0,1218.0,3735.0,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg
715680795826982913,Zeus,2016-03-31 23:22:53,,Golden Retriever,1.2,1508.0,4088.0,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg
715342466308784130,Oscar,2016-03-31 00:58:29,,West Highland White Terrier,1.0,647.0,2902.0,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg
715220193576927233,Nico,2016-03-30 16:52:36,,Chihuahua,1.0,613.0,2307.0,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg
715200624753819648,Michelangelope,2016-03-30 15:34:51,,Chihuahua,1.2,1757.0,4911.0,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg
715009755312439296,Siba,2016-03-30 02:56:24,,Chihuahua,1.2,1156.0,3954.0,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg
714982300363173890,Calbert,2016-03-30 01:07:18,,Brittany Spaniel,0.9,975.0,3550.0,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg
714957620017307648,Curtis,2016-03-29 23:29:14,,Great Pyrenees,1.0,1329.0,3950.0,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg
714258258790387713,Travis,2016-03-28 01:10:13,,Collie,1.0,691.0,2898.0,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg
714251586676113411,Thumas,2016-03-28 00:43:43,,Soft-Coated Wheaten Terrier,0.8,789.0,3121.0,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg
713919462244790272,Kanu,2016-03-27 02:43:58,,Siberian Husky,1.2,749.0,3141.0,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg
713761197720473600,Piper,2016-03-26 16:15:05,,Brittany Spaniel,1.2,1289.0,4638.0,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg
713177543487135744,Lance,2016-03-25 01:35:51,,Whippet,1.0,2700.0,6873.0,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg
713175907180089344,Opie,2016-03-25 01:29:21,,Malamute,1.0,1390.0,4235.0,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg
712809025985978368,Stubert,2016-03-24 01:11:29,,Labrador Retriever,1.0,6339.0,18146.0,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg
712668654853337088,Sunny,2016-03-23 15:53:42,,Labrador Retriever,1.0,1142.0,3958.0,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg
712438159032893441,Kane,2016-03-23 00:37:48,,Great Pyrenees,1.1,1481.0,5062.0,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg
712085617388212225,Olive,2016-03-22 01:16:55,,Shih-Tzu,1.1,463.0,3120.0,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg
711743778164514816,Roosevelt,2016-03-21 02:38:34,,Lakeland Terrier,1.1,940.0,2712.0,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg
711008018775851008,Chuckles,2016-03-19 01:54:56,pupper,French Bulldog,1.1,578.0,2854.0,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg
